"Date","Time","Open","High","Low","Close","Vol","OI","Volume"
02/07/2020,15:00,4.02,4.02,3.74,3.81,80780664,0,80780664.00
02/10/2020,15:00,3.67,3.91,3.62,3.87,67157664,0,67157664.00
02/11/2020,15:00,3.83,4.05,3.80,3.96,54097105,0,54097105.00
02/12/2020,15:00,4.00,4.20,3.98,4.07,50975290,0,50975290.00
02/13/2020,15:00,3.95,4.05,3.86,4.03,42411229,0,42411229.00
02/14/2020,15:00,4.02,4.04,3.75,3.77,69655607,0,69655607.00
02/18/2020,15:00,3.90,3.98,3.76,3.80,47957233,0,47957233.00
02/19/2020,15:00,3.93,4.10,3.86,4.08,73256322,0,73256322.00
02/20/2020,15:00,4.10,4.40,4.01,4.26,86873471,0,86873471.00
02/21/2020,15:00,4.20,4.20,4.02,4.08,40482810,0,40482810.00
02/24/2020,15:00,3.79,3.94,3.76,3.88,56247056,0,56247056.00
02/25/2020,15:00,5.18,5.19,4.24,4.40,206259361,0,206259361.00
02/26/2020,15:00,4.50,4.71,4.30,4.34,69730248,0,69730248.00
02/27/2020,15:00,4.09,4.30,3.92,4.14,77846721,0,77846721.00
02/28/2020,15:00,3.96,4.14,3.87,4.13,63782042,0,63782042.00
03/02/2020,15:00,4.15,4.19,3.90,4.11,56063195,0,56063195.00
03/03/2020,15:00,4.08,4.21,3.95,4.06,47644480,0,47644480.00
03/04/2020,15:00,4.03,4.07,3.77,3.87,49465751,0,49465751.00
03/05/2020,15:00,3.78,3.89,3.68,3.72,72697795,0,72697795.00
03/06/2020,15:00,3.62,3.66,3.42,3.55,61210929,0,61210929.00
03/09/2020,15:00,3.01,3.54,2.99,3.29,55305328,0,55305328.00
03/10/2020,15:00,3.49,3.54,3.29,3.50,34928387,0,34928387.00
03/11/2020,15:00,3.40,3.53,3.26,3.32,31602952,0,31602952.00
03/12/2020,15:00,3.06,3.23,2.98,3.13,52438300,0,52438300.00
03/13/2020,15:00,3.28,3.33,2.99,3.11,41770356,0,41770356.00
03/16/2020,15:00,2.87,3.11,2.75,2.94,41266247,0,41266247.00
03/17/2020,15:00,2.97,3.12,2.79,2.90,34862223,0,34862223.00
03/18/2020,15:00,2.40,2.58,2.11,2.43,94431908,0,94431908.00
03/19/2020,15:00,2.30,2.55,2.23,2.38,35499023,0,35499023.00
03/20/2020,15:00,2.49,2.64,2.35,2.40,50528427,0,50528427.00
03/23/2020,15:00,2.34,2.37,2.15,2.37,47435199,0,47435199.00
03/24/2020,15:00,2.55,2.75,2.40,2.60,64750139,0,64750139.00
03/25/2020,15:00,2.72,2.99,2.60,2.76,56588262,0,56588262.00
03/26/2020,15:00,2.81,3.07,2.78,2.93,43672211,0,43672211.00
03/27/2020,15:00,2.85,2.89,2.76,2.84,25131985,0,25131985.00
03/30/2020,15:00,2.81,2.83,2.70,2.71,20115309,0,20115309.00
03/31/2020,15:00,2.83,2.88,2.68,2.78,30261362,0,30261362.00
04/01/2020,15:00,2.63,2.76,2.60,2.65,17153763,0,17153763.00
04/02/2020,15:00,2.51,2.59,2.22,2.39,58942739,0,58942739.00
04/03/2020,15:00,2.45,2.49,2.33,2.40,19519520,0,19519520.00
04/06/2020,15:00,2.48,2.55,2.40,2.47,34866687,0,34866687.00
04/07/2020,15:00,2.81,2.81,2.65,2.70,46149560,0,46149560.00
04/08/2020,15:00,2.76,2.80,2.71,2.74,18312875,0,18312875.00
04/09/2020,15:00,2.82,2.82,2.63,2.67,32810030,0,32810030.00
04/13/2020,15:00,2.67,2.97,2.63,2.97,38421697,0,38421697.00
04/14/2020,15:00,3.15,3.16,2.92,3.01,36479030,0,36479030.00
04/15/2020,15:00,2.95,3.20,2.88,3.20,27529755,0,27529755.00
04/16/2020,15:00,3.30,3.41,3.20,3.25,37801727,0,37801727.00
04/17/2020,15:00,3.36,3.36,3.15,3.21,22031931,0,22031931.00
04/20/2020,15:00,3.18,3.35,3.05,3.19,18691695,0,18691695.00
04/21/2020,15:00,3.10,3.22,3.01,3.02,19789694,0,19789694.00
04/22/2020,15:00,3.09,3.15,3.05,3.09,14539905,0,14539905.00
04/23/2020,15:00,3.20,3.20,3.05,3.06,17434236,0,17434236.00
04/24/2020,15:00,3.08,3.10,2.91,2.94,22126196,0,22126196.00
04/27/2020,15:00,3.00,3.26,2.95,3.24,35641149,0,35641149.00
04/28/2020,15:00,3.40,3.45,3.20,3.34,36326767,0,36326767.00
04/29/2020,15:00,3.83,3.98,3.59,3.61,89238832,0,89238832.00
04/30/2020,15:00,3.63,3.72,3.37,3.41,44540375,0,44540375.00
05/01/2020,15:00,3.30,3.33,3.12,3.18,31268889,0,31268889.00
05/04/2020,15:00,3.08,3.36,3.08,3.34,23387494,0,23387494.00
05/05/2020,15:00,3.44,3.48,3.28,3.28,22315754,0,22315754.00
05/06/2020,15:00,3.59,3.65,3.45,3.62,54347841,0,54347841.00
05/07/2020,15:00,3.63,3.67,3.52,3.63,26736688,0,26736688.00
05/08/2020,15:00,3.68,3.80,3.60,3.77,27861737,0,27861737.00
05/11/2020,15:00,3.72,3.77,3.66,3.74,16585587,0,16585587.00
05/12/2020,15:00,3.74,3.78,3.61,3.62,21943797,0,21943797.00
05/13/2020,15:00,3.64,3.68,3.32,3.44,34034713,0,34034713.00
05/14/2020,15:00,3.33,3.52,3.27,3.45,20936412,0,20936412.00
05/15/2020,15:00,3.37,3.45,3.36,3.37,13698986,0,13698986.00
05/18/2020,15:00,3.50,3.69,3.50,3.61,27830213,0,27830213.00
05/19/2020,15:00,3.62,3.75,3.59,3.69,21707392,0,21707392.00
05/20/2020,15:00,3.76,3.82,3.40,3.48,52056914,0,52056914.00
05/21/2020,15:00,3.40,3.44,3.23,3.33,41628387,0,41628387.00
05/22/2020,15:00,3.33,3.34,3.18,3.27,22887346,0,22887346.00
05/26/2020,15:00,3.42,3.83,3.40,3.82,59847911,0,59847911.00
05/27/2020,15:00,4.01,4.20,3.90,4.17,70718928,0,70718928.00
05/28/2020,15:00,3.98,4.12,3.75,3.83,63097393,0,63097393.00
05/29/2020,15:00,3.82,4.00,3.73,3.98,50395382,0,50395382.00
06/01/2020,15:00,4.00,4.33,3.96,4.26,69221995,0,69221995.00
06/02/2020,15:00,4.36,4.73,4.35,4.70,82476550,0,82476550.00
06/03/2020,15:00,5.00,5.70,4.98,5.60,199209999,0,199209999.00
06/04/2020,15:00,6.01,6.20,5.61,5.97,173052558,0,173052558.00
06/05/2020,15:00,6.03,6.08,5.52,5.59,90811832,0,90811832.00
06/08/2020,15:00,5.81,6.08,5.68,5.97,85951553,0,85951553.00
06/09/2020,15:00,5.84,6.83,5.76,6.68,136907947,0,136907947.00
06/10/2020,15:00,6.72,6.95,6.16,6.30,100170711,0,100170711.00
06/11/2020,15:00,5.79,6.09,5.66,5.91,126509667,0,126509667.00
06/12/2020,15:00,6.20,6.32,5.92,6.10,59838813,0,59838813.00
06/15/2020,15:00,5.97,6.99,5.92,6.83,113694401,0,113694401.00
06/16/2020,15:00,7.43,7.44,6.53,6.99,130478555,0,130478555.00
06/17/2020,15:00,6.93,6.98,6.58,6.84,58927254,0,58927254.00
06/18/2020,15:00,6.80,7.36,6.78,7.18,78846410,0,78846410.00
06/19/2020,15:00,7.36,7.63,7.23,7.34,84604158,0,84604158.00
06/22/2020,15:00,7.86,7.90,7.38,7.43,112976003,0,112976003.00
06/23/2020,15:00,7.55,7.69,7.19,7.23,79863471,0,79863471.00
06/24/2020,15:00,6.93,7.08,6.50,6.86,103888622,0,103888622.00
06/25/2020,15:00,6.66,7.15,6.60,7.08,46660264,0,46660264.00
06/26/2020,15:00,7.03,7.18,6.80,6.90,33596811,0,33596811.00
06/29/2020,15:00,6.98,7.25,6.71,7.23,46070443,0,46070443.00
06/30/2020,15:00,7.21,7.75,7.12,7.72,84485467,0,84485467.00
07/01/2020,15:00,7.79,7.99,7.67,7.91,64842602,0,64842602.00
07/02/2020,15:00,9.05,9.40,8.70,9.38,221496676,0,221496676.00
07/06/2020,15:00,11.05,12.30,10.93,11.51,329223790,0,329223790.00
07/07/2020,15:00,11.26,13.77,10.70,13.22,444070512,0,444070512.00
07/08/2020,15:00,14.10,15.28,12.00,12.88,570911389,0,570911389.00
07/09/2020,15:00,13.50,14.63,13.07,14.57,316792032,0,316792032.00
07/10/2020,15:00,15.61,15.73,14.20,14.98,318870188,0,318870188.00
07/13/2020,15:00,15.26,16.44,13.61,13.84,313473197,0,313473197.00
07/14/2020,15:00,13.25,14.13,12.42,14.09,196130444,0,196130444.00
07/15/2020,15:00,13.82,13.95,12.85,13.52,114632197,0,114632197.00
07/16/2020,15:00,12.46,13.16,12.45,12.94,134608197,0,134608197.00
07/17/2020,15:00,11.86,12.07,10.46,11.09,290420761,0,290420761.00
07/20/2020,15:00,11.42,12.84,11.38,12.82,155441063,0,155441063.00
07/21/2020,15:00,13.45,13.58,12.62,12.88,128415478,0,128415478.00
07/22/2020,15:00,12.38,12.83,11.81,12.38,112264620,0,112264620.00
07/23/2020,15:00,12.59,12.63,11.85,12.15,95231175,0,95231175.00
07/24/2020,15:00,11.38,11.90,10.91,11.82,93428217,0,93428217.00
07/27/2020,15:00,12.03,12.09,11.27,11.69,64070909,0,64070909.00
07/28/2020,15:00,11.48,12.64,11.38,12.27,90079120,0,90079120.00
07/29/2020,15:00,12.65,13.00,12.43,12.70,69554771,0,69554771.00
07/30/2020,15:00,12.62,12.95,12.07,12.20,64954084,0,64954084.00
07/31/2020,15:00,12.41,12.59,11.73,11.94,61813807,0,61813807.00
08/03/2020,15:00,12.53,13.67,12.46,13.60,122936369,0,122936369.00
08/04/2020,15:00,14.46,14.53,13.22,13.64,125732281,0,125732281.00
08/05/2020,15:00,13.41,14.08,13.37,13.92,60375557,0,60375557.00
08/06/2020,15:00,14.10,14.31,13.52,13.84,49801146,0,49801146.00
08/07/2020,15:00,13.54,13.73,13.20,13.42,57745964,0,57745964.00
08/10/2020,15:00,13.94,14.42,13.68,14.21,84281006,0,84281006.00
08/11/2020,15:00,15.30,15.45,12.94,12.99,181322138,0,181322138.00
08/12/2020,15:00,13.37,13.45,12.67,13.36,77471968,0,77471968.00
08/13/2020,15:00,13.45,13.64,13.17,13.36,50094668,0,50094668.00
08/14/2020,15:00,13.18,13.18,12.54,13.10,63251717,0,63251717.00
08/17/2020,15:00,13.07,14.05,13.06,14.05,78340887,0,78340887.00
08/18/2020,15:00,14.23,14.69,13.87,14.30,69963698,0,69963698.00
08/19/2020,15:00,14.29,14.41,13.85,14.06,41974228,0,41974228.00
08/20/2020,15:00,13.85,14.05,13.53,13.78,50072833,0,50072833.00
08/21/2020,15:00,13.64,14.58,13.62,14.12,70189908,0,70189908.00
08/24/2020,15:00,14.63,14.98,14.31,14.97,98721551,0,98721551.00
08/25/2020,15:00,15.08,17.87,15.06,17.84,299058985,0,299058985.00
08/26/2020,15:00,19.01,20.97,18.56,20.44,364106735,0,364106735.00
08/27/2020,15:00,19.99,20.47,18.76,19.88,199866591,0,199866591.00
08/28/2020,15:00,18.87,19.44,18.11,18.50,155242283,0,155242283.00
08/31/2020,15:00,17.19,19.83,16.82,19.03,226615827,0,226615827.00
09/01/2020,15:00,19.45,20.38,18.75,20.12,137650377,0,137650377.00
09/02/2020,15:00,20.92,21.05,18.50,19.90,153476241,0,153476241.00
09/03/2020,15:00,19.09,19.84,18.35,18.70,128364971,0,128364971.00
09/04/2020,15:00,18.54,19.18,15.61,17.98,163335171,0,163335171.00
09/08/2020,15:00,17.17,17.86,16.51,17.03,89626530,0,89626530.00
09/09/2020,15:00,17.90,18.63,17.70,18.09,90993264,0,90993264.00
09/10/2020,15:00,18.49,18.72,17.49,17.74,79681034,0,79681034.00
09/11/2020,15:00,18.00,18.10,17.45,17.97,55374336,0,55374336.00
09/14/2020,15:00,18.18,18.78,17.90,18.73,68240662,0,68240662.00
09/15/2020,15:00,19.10,20.25,18.88,19.19,111631712,0,111631712.00
09/16/2020,15:00,19.27,19.54,18.52,19.01,57849460,0,57849460.00
09/17/2020,15:00,18.26,19.33,18.08,19.30,55187798,0,55187798.00
09/18/2020,15:00,19.72,19.88,18.94,19.41,54885511,0,54885511.00
