"Date","Time","Open","High","Low","Close","Vol","OI","Volume"
02/17/2017,15:00,233.95,235.09,233.93,235.09,77204104,0,77204104.00
02/21/2017,15:00,235.52,236.69,235.51,236.49,88946051,0,88946051.00
02/22/2017,15:00,236.02,236.54,235.83,236.28,62115185,0,62115185.00
02/23/2017,15:00,236.88,236.90,235.56,236.44,74615902,0,74615902.00
02/24/2017,15:00,235.45,236.79,235.41,236.74,82381612,0,82381612.00
02/27/2017,15:00,236.64,237.31,236.35,237.11,56515440,0,56515440.00
02/28/2017,15:00,236.67,236.95,236.02,236.47,96961938,0,96961938.00
03/01/2017,15:00,238.39,240.32,238.37,239.78,149158170,0,149158170.00
03/02/2017,15:00,239.56,239.57,238.21,238.27,70245978,0,70245978.00
03/03/2017,15:00,238.17,238.61,237.73,238.42,81974300,0,81974300.00
03/06/2017,15:00,237.50,238.12,237.01,237.71,55391533,0,55391533.00
03/07/2017,15:00,237.36,237.77,236.76,237.00,65103737,0,65103737.00
03/08/2017,15:00,237.34,237.64,236.40,236.56,78168795,0,78168795.00
03/09/2017,15:00,236.70,237.24,235.74,236.86,99161472,0,99161472.00
03/10/2017,15:00,237.97,238.02,236.59,237.69,81991652,0,81991652.00
03/13/2017,15:00,237.62,237.86,237.24,237.81,57256824,0,57256824.00
03/14/2017,15:00,237.18,237.24,236.19,236.90,59880778,0,59880778.00
03/15/2017,15:00,237.56,239.44,237.29,238.95,96081750,0,96081750.00
03/16/2017,15:00,239.11,239.20,238.10,238.48,79291088,0,79291088.00
03/17/2017,15:00,237.75,237.97,237.03,237.03,89002111,0,89002111.00
03/20/2017,15:00,237.03,237.36,236.32,236.77,52536979,0,52536979.00
03/21/2017,15:00,237.47,237.61,233.58,233.73,133312278,0,133312278.00
03/22/2017,15:00,233.77,234.61,233.05,234.28,97569204,0,97569204.00
03/23/2017,15:00,234.00,235.34,233.60,234.03,100410277,0,100410277.00
03/24/2017,15:00,234.38,235.04,232.96,233.86,112504853,0,112504853.00
03/27/2017,15:00,231.93,233.92,231.61,233.62,87454452,0,87454452.00
03/28/2017,15:00,233.27,235.81,233.14,235.32,93483915,0,93483915.00
03/29/2017,15:00,234.99,235.81,234.73,235.54,61950354,0,61950354.00
03/30/2017,15:00,235.47,236.52,235.27,236.29,56737890,0,56737890.00
03/31/2017,15:00,235.90,236.51,235.68,235.74,73733094,0,73733094.00
04/03/2017,15:00,235.80,236.03,233.91,235.33,85546486,0,85546486.00
04/04/2017,15:00,235.00,235.58,234.56,235.48,56466195,0,56466195.00
04/05/2017,15:00,236.26,237.39,234.54,234.78,108800604,0,108800604.00
04/06/2017,15:00,234.94,236.04,234.43,235.44,69135757,0,69135757.00
04/07/2017,15:00,235.15,236.00,234.64,235.20,74412311,0,74412311.00
04/10/2017,15:00,235.36,236.26,234.73,235.34,67615302,0,67615302.00
04/11/2017,15:00,234.90,235.18,233.34,235.06,88045276,0,88045276.00
04/12/2017,15:00,234.74,234.96,233.77,234.03,81864436,0,81864436.00
04/13/2017,15:00,233.64,234.49,232.51,232.51,92880394,0,92880394.00
04/17/2017,15:00,233.11,234.57,232.88,234.57,68405367,0,68405367.00
04/18/2017,15:00,233.72,234.49,233.08,233.87,83225821,0,83225821.00
04/19/2017,15:00,234.52,234.95,233.18,233.44,68699868,0,68699868.00
04/20/2017,15:00,234.15,235.85,233.78,235.34,92572186,0,92572186.00
04/21/2017,15:00,235.25,235.31,234.13,234.59,110389847,0,110389847.00
04/24/2017,15:00,237.18,237.41,236.61,237.17,119209877,0,119209877.00
04/25/2017,15:00,237.91,238.95,237.81,238.55,76698265,0,76698265.00
04/26/2017,15:00,238.51,239.53,238.35,238.40,84702455,0,84702455.00
04/27/2017,15:00,238.77,238.95,237.98,238.60,57410326,0,57410326.00
04/28/2017,15:00,238.90,238.93,237.93,238.08,63532845,0,63532845.00
05/01/2017,15:00,238.68,239.17,238.20,238.68,66882521,0,66882521.00
05/02/2017,15:00,238.84,238.98,238.30,238.77,57375732,0,57375732.00
05/03/2017,15:00,238.29,238.88,237.70,238.48,73137731,0,73137731.00
05/04/2017,15:00,238.83,238.92,237.78,238.76,61462732,0,61462732.00
05/05/2017,15:00,239.19,239.72,238.68,239.70,62001269,0,62001269.00
05/08/2017,15:00,239.75,239.92,239.17,239.66,48385730,0,48385730.00
05/09/2017,15:00,239.96,240.19,239.04,239.44,51363200,0,51363200.00
05/10/2017,15:00,239.39,239.87,239.15,239.87,54293799,0,54293799.00
05/11/2017,15:00,239.35,239.57,238.13,239.38,62358346,0,62358346.00
05/12/2017,15:00,239.09,239.43,238.67,238.98,53912730,0,53912730.00
05/15/2017,15:00,239.47,240.44,239.45,240.30,63446859,0,63446859.00
05/16/2017,15:00,240.64,240.67,239.63,240.08,51241791,0,51241791.00
05/17/2017,15:00,238.10,238.64,235.75,235.82,172174107,0,172174107.00
05/18/2017,15:00,235.73,237.75,235.43,236.77,110879722,0,110879722.00
05/19/2017,15:00,237.33,239.08,237.27,238.31,116210889,0,116210889.00
05/22/2017,15:00,238.90,239.71,238.82,239.52,61010602,0,61010602.00
05/23/2017,15:00,239.95,240.24,239.51,240.05,48341683,0,48341683.00
05/24/2017,15:00,240.32,240.73,239.93,240.61,50642551,0,50642551.00
05/25/2017,15:00,241.20,242.08,240.96,241.76,64071661,0,64071661.00
05/26/2017,15:00,241.54,241.90,241.45,241.71,48887340,0,48887340.00
05/30/2017,15:00,241.34,241.79,241.16,241.50,35201897,0,35201897.00
05/31/2017,15:00,241.84,241.88,240.64,241.44,94966212,0,94966212.00
06/01/2017,15:00,241.97,243.38,241.64,243.36,72891798,0,72891798.00
06/02/2017,15:00,243.42,244.35,243.08,244.17,91002018,0,91002018.00
06/05/2017,15:00,243.97,244.30,243.76,243.99,47779122,0,47779122.00
06/06/2017,15:00,243.34,243.98,243.12,243.21,50375430,0,50375430.00
06/07/2017,15:00,243.60,243.92,242.83,243.66,54144311,0,54144311.00
06/08/2017,15:00,243.77,244.33,243.17,243.78,65950691,0,65950691.00
06/09/2017,15:00,244.09,245.01,241.95,243.41,132256362,0,132256362.00
06/12/2017,15:00,243.13,243.42,242.38,243.36,87325438,0,87325438.00
06/13/2017,15:00,243.98,244.61,243.58,244.55,60066953,0,60066953.00
06/14/2017,15:00,244.86,244.87,243.29,244.24,78602311,0,78602311.00
06/15/2017,15:00,242.68,243.91,242.36,243.77,66464888,0,66464888.00
06/16/2017,15:00,242.77,242.83,241.63,242.64,84553097,0,84553097.00
06/19/2017,15:00,243.59,244.73,243.48,244.66,65123802,0,65123802.00
06/20/2017,15:00,244.25,244.26,242.99,243.01,56906368,0,56906368.00
06/21/2017,15:00,243.42,243.59,242.41,242.95,55977569,0,55977569.00
06/22/2017,15:00,242.96,243.53,242.64,242.84,44148059,0,44148059.00
06/23/2017,15:00,242.91,243.51,242.47,243.13,72566037,0,72566037.00
06/26/2017,15:00,243.90,244.38,243.05,243.29,56700477,0,56700477.00
06/27/2017,15:00,243.04,243.38,241.31,241.33,82247666,0,82247666.00
06/28/2017,15:00,242.50,243.72,242.23,243.49,73757971,0,73757971.00
06/29/2017,15:00,243.66,243.72,239.96,241.35,106949719,0,106949719.00
06/30/2017,15:00,242.28,242.71,241.58,241.80,86820694,0,86820694.00
07/03/2017,15:00,242.88,243.38,242.21,242.21,39153806,0,39153806.00
07/05/2017,15:00,242.63,243.01,241.70,242.77,54427596,0,54427596.00
07/06/2017,15:00,241.89,242.03,240.34,240.55,66115317,0,66115317.00
07/07/2017,15:00,241.21,242.28,240.56,242.11,60645095,0,60645095.00
07/10/2017,15:00,241.95,242.80,241.76,242.37,37481986,0,37481986.00
07/11/2017,15:00,242.16,242.55,240.85,242.19,50354614,0,50354614.00
07/12/2017,15:00,243.30,244.20,243.30,244.01,59610405,0,59610405.00
07/13/2017,15:00,244.02,244.55,243.76,244.42,39471637,0,39471637.00
07/14/2017,15:00,244.43,245.97,244.31,245.56,63471744,0,63471744.00
07/17/2017,15:00,245.47,245.91,245.33,245.53,34522469,0,34522469.00
07/18/2017,15:00,245.06,245.72,244.67,245.66,42742498,0,42742498.00
07/19/2017,15:00,246.02,247.00,246.01,246.99,54257014,0,54257014.00
07/20/2017,15:00,247.28,247.42,246.47,247.10,47135183,0,47135183.00
07/21/2017,15:00,246.44,246.91,246.18,246.88,88711019,0,88711019.00
07/24/2017,15:00,246.79,246.98,246.28,246.82,46622256,0,46622256.00
07/25/2017,15:00,247.68,247.80,247.16,247.42,54915591,0,54915591.00
07/26/2017,15:00,247.75,247.79,247.13,247.43,47575422,0,47575422.00
07/27/2017,15:00,247.96,248.00,245.68,247.20,70766568,0,70766568.00
07/28/2017,15:00,246.65,247.06,246.13,246.91,52449919,0,52449919.00
07/31/2017,15:00,247.37,247.48,246.53,246.77,67852690,0,67852690.00
08/01/2017,15:00,247.46,247.50,246.72,247.32,55050401,0,55050401.00
08/02/2017,15:00,247.47,247.60,246.37,247.44,48951430,0,48951430.00
08/03/2017,15:00,247.31,247.34,246.64,246.96,40855997,0,40855997.00
08/04/2017,15:00,247.52,247.79,246.97,247.41,60191838,0,60191838.00
08/07/2017,15:00,247.49,247.87,247.37,247.87,31995021,0,31995021.00
08/08/2017,15:00,247.51,248.91,246.83,247.26,61719353,0,61719353.00
08/09/2017,15:00,246.47,247.31,246.06,247.25,62632619,0,62632619.00
08/10/2017,15:00,246.29,246.44,243.70,243.76,120479470,0,120479470.00
08/11/2017,15:00,244.02,244.80,243.75,244.12,76711665,0,76711665.00
08/14/2017,15:00,245.59,246.79,245.55,246.54,73291919,0,73291919.00
08/15/2017,15:00,246.98,247.00,246.16,246.51,55242746,0,55242746.00
08/16/2017,15:00,247.11,247.57,246.45,246.94,56715544,0,56715544.00
08/17/2017,15:00,246.24,246.60,243.09,243.09,128490396,0,128490396.00
08/18/2017,15:00,242.90,244.19,242.20,242.71,136747986,0,136747986.00
08/21/2017,15:00,242.64,243.20,241.83,242.90,65469736,0,65469736.00
08/22/2017,15:00,243.57,245.62,243.55,245.44,63140101,0,63140101.00
08/23/2017,15:00,244.33,245.05,244.16,244.56,50203837,0,50203837.00
08/24/2017,15:00,245.00,245.18,243.75,243.99,50741671,0,50741671.00
08/25/2017,15:00,244.90,245.61,244.39,244.56,64445912,0,64445912.00
08/28/2017,15:00,245.17,245.20,244.09,244.57,40565606,0,40565606.00
08/29/2017,15:00,243.06,245.15,242.93,244.85,51135715,0,51135715.00
08/30/2017,15:00,244.83,246.32,244.62,246.01,62030805,0,62030805.00
08/31/2017,15:00,246.72,247.77,246.05,247.49,103803880,0,103803880.00
09/01/2017,15:00,247.93,248.33,247.67,247.84,62006989,0,62006989.00
09/05/2017,15:00,247.26,247.52,244.95,246.06,91398777,0,91398777.00
09/06/2017,15:00,246.84,247.28,246.23,246.90,57916867,0,57916867.00
09/07/2017,15:00,247.25,247.27,246.40,246.87,58034730,0,58034730.00
09/08/2017,15:00,246.54,247.11,246.30,246.58,63832825,0,63832825.00
09/11/2017,15:00,248.04,249.30,248.02,249.21,71364848,0,71364848.00
09/12/2017,15:00,249.63,250.09,249.42,250.05,56896027,0,56896027.00
09/13/2017,15:00,249.72,250.21,249.59,250.17,59228002,0,59228002.00
09/14/2017,15:00,249.80,250.32,249.60,250.09,95446349,0,95446349.00
09/15/2017,15:00,248.70,249.29,248.57,249.19,95432382,0,95432382.00
09/18/2017,15:00,249.61,250.12,249.28,249.72,46235238,0,46235238.00
09/19/2017,15:00,250.00,250.07,249.60,249.97,47108148,0,47108148.00
09/20/2017,15:00,250.07,250.19,248.92,250.06,59574083,0,59574083.00
09/21/2017,15:00,249.88,249.98,249.19,249.39,48211398,0,48211398.00
09/22/2017,15:00,249.05,249.63,249.02,249.44,51214032,0,51214032.00
09/25/2017,15:00,249.15,249.55,248.08,248.93,57064357,0,57064357.00
09/26/2017,15:00,249.45,249.70,248.81,249.08,54081959,0,54081959.00
09/27/2017,15:00,249.88,250.49,248.87,250.05,81001426,0,81001426.00
09/28/2017,15:00,249.73,250.44,249.63,250.35,44778841,0,44778841.00
09/29/2017,15:00,250.34,251.32,250.13,251.23,85578002,0,85578002.00
10/02/2017,15:00,251.49,252.32,251.29,252.32,59022985,0,59022985.00
10/03/2017,15:00,252.46,252.89,252.23,252.86,66810169,0,66810169.00
10/04/2017,15:00,252.69,253.44,252.56,253.16,55953619,0,55953619.00
10/05/2017,15:00,253.54,254.68,253.20,254.66,63522757,0,63522757.00
10/06/2017,15:00,254.15,254.70,253.85,254.37,80645998,0,80645998.00
10/09/2017,15:00,254.63,254.70,253.65,253.95,35803138,0,35803138.00
10/10/2017,15:00,254.60,255.05,253.98,254.62,43057363,0,43057363.00
10/11/2017,15:00,254.51,255.02,254.32,255.02,47674325,0,47674325.00
10/12/2017,15:00,254.66,255.06,254.37,254.64,47065144,0,47065144.00
10/13/2017,15:00,255.14,255.27,254.64,254.95,54800435,0,54800435.00
10/16/2017,15:00,255.21,255.51,254.82,255.29,38221675,0,38221675.00
10/17/2017,15:00,255.23,255.52,254.98,255.47,31560964,0,31560964.00
10/18/2017,15:00,255.90,255.95,255.50,255.72,40888330,0,40888330.00
10/19/2017,15:00,254.83,255.83,254.35,255.79,61903788,0,61903788.00
10/20/2017,15:00,256.70,257.14,255.77,257.11,89176377,0,89176377.00
10/23/2017,15:00,257.48,257.51,256.02,256.11,63915306,0,63915306.00
10/24/2017,15:00,256.60,256.83,256.15,256.56,66935910,0,66935910.00
10/25/2017,15:00,256.18,256.31,254.00,255.29,103715291,0,103715291.00
10/26/2017,15:00,255.99,256.30,255.48,255.62,69797972,0,69797972.00
10/27/2017,15:00,256.47,257.89,256.16,257.71,85562544,0,85562544.00
10/30/2017,15:00,257.06,257.60,256.41,256.75,54285687,0,54285687.00
10/31/2017,15:00,257.18,257.44,256.81,257.15,60304781,0,60304781.00
11/01/2017,15:00,258.04,258.43,257.07,257.49,54202736,0,54202736.00
11/02/2017,15:00,257.41,257.75,256.19,257.59,56449535,0,56449535.00
11/03/2017,15:00,257.77,258.50,257.30,258.45,59589730,0,59589730.00
11/06/2017,15:00,258.30,259.00,258.22,258.85,49652598,0,49652598.00
11/07/2017,15:00,258.97,259.35,258.09,258.67,57502161,0,57502161.00
11/08/2017,15:00,258.47,259.22,258.15,259.11,50469579,0,50469579.00
11/09/2017,15:00,257.73,258.39,256.36,258.17,95085497,0,95085497.00
11/10/2017,15:00,257.71,258.29,257.37,258.09,59984662,0,59984662.00
11/13/2017,15:00,257.31,258.59,257.27,258.33,50228648,0,50228648.00
11/14/2017,15:00,257.41,257.85,256.52,257.73,61315152,0,61315152.00
11/15/2017,15:00,256.62,257.22,255.63,256.44,80811525,0,80811525.00
11/16/2017,15:00,257.52,259.04,257.47,258.62,67777027,0,67777027.00
11/17/2017,15:00,258.22,258.59,257.77,257.86,75756833,0,75756833.00
11/20/2017,15:00,258.14,258.53,257.86,258.30,48075514,0,48075514.00
11/21/2017,15:00,259.18,260.20,258.26,259.99,69176799,0,69176799.00
11/22/2017,15:00,259.98,260.15,259.57,259.76,45033392,0,45033392.00
11/24/2017,15:00,260.32,260.48,260.16,260.36,27856514,0,27856514.00
11/27/2017,15:00,260.41,260.75,260.00,260.23,52274922,0,52274922.00
11/28/2017,15:00,260.76,262.90,260.66,262.87,98971719,0,98971719.00
11/29/2017,15:00,263.02,263.63,262.20,262.71,77512102,0,77512102.00
11/30/2017,15:00,263.76,266.05,263.67,265.01,127894389,0,127894389.00
12/01/2017,15:00,264.76,265.31,260.76,264.46,164390902,0,164390902.00
12/04/2017,15:00,266.31,266.80,264.08,264.14,94040560,0,94040560.00
12/05/2017,15:00,264.43,265.15,263.04,263.19,77994544,0,77994544.00
12/06/2017,15:00,262.87,263.73,262.71,263.24,75898566,0,75898566.00
12/07/2017,15:00,263.09,264.43,262.94,264.07,77218569,0,77218569.00
12/08/2017,15:00,264.99,265.52,264.03,265.51,76563873,0,76563873.00
12/11/2017,15:00,265.58,266.38,265.48,266.31,83077533,0,83077533.00
12/12/2017,15:00,266.57,267.32,266.35,266.78,85195750,0,85195750.00
12/13/2017,15:00,267.06,267.56,266.65,266.75,102905409,0,102905409.00
12/14/2017,15:00,267.09,267.22,265.60,265.66,100666692,0,100666692.00
12/15/2017,15:00,265.45,267.04,265.39,266.51,144610290,0,144610290.00
12/18/2017,15:00,268.10,268.60,267.98,268.20,83653572,0,83653572.00
12/19/2017,15:00,268.48,268.53,267.09,267.17,82382876,0,82382876.00
12/20/2017,15:00,268.27,268.33,266.69,267.03,76751500,0,76751500.00
12/21/2017,15:00,267.74,268.39,267.30,267.58,67032339,0,67032339.00
12/22/2017,15:00,267.60,267.64,266.90,267.51,78720873,0,78720873.00
12/26/2017,15:00,267.05,267.44,266.89,267.19,45244433,0,45244433.00
12/27/2017,15:00,267.38,267.73,267.01,267.32,57750986,0,57750986.00
12/28/2017,15:00,267.89,267.92,267.45,267.87,45116139,0,45116139.00
12/29/2017,15:00,268.53,268.55,266.64,266.86,96007424,0,96007424.00
01/02/2018,15:00,267.84,268.81,267.40,268.77,86655749,0,86655749.00
01/03/2018,15:00,268.96,270.64,268.96,270.47,90070416,0,90070416.00
01/04/2018,15:00,271.20,272.16,270.54,271.61,80636408,0,80636408.00
01/05/2018,15:00,272.51,273.56,271.95,273.42,83523995,0,83523995.00
01/08/2018,15:00,273.31,274.10,272.98,273.92,57319192,0,57319192.00
01/09/2018,15:00,274.40,275.25,274.08,274.54,57253957,0,57253957.00
01/10/2018,15:00,273.68,274.42,272.92,274.12,69574318,0,69574318.00
01/11/2018,15:00,274.75,276.12,274.56,276.12,62361455,0,62361455.00
01/12/2018,15:00,276.42,278.11,276.08,277.92,90816076,0,90816076.00
01/16/2018,15:00,279.35,280.09,276.18,276.97,106555142,0,106555142.00
01/17/2018,15:00,278.03,280.05,276.97,279.61,113258799,0,113258799.00
01/18/2018,15:00,279.48,279.96,278.58,279.14,100728006,0,100728006.00
01/19/2018,15:00,279.80,280.41,279.14,280.41,140920098,0,140920098.00
01/22/2018,15:00,280.17,282.69,280.11,282.69,91322408,0,91322408.00
01/23/2018,15:00,282.74,283.62,282.37,283.29,97084700,0,97084700.00
01/24/2018,15:00,284.00,284.70,281.84,283.18,134816117,0,134816117.00
01/25/2018,15:00,284.16,284.27,282.41,283.30,84587313,0,84587313.00
01/26/2018,15:00,284.32,286.63,283.96,286.58,107743119,0,107743119.00
01/29/2018,15:00,285.93,286.43,284.50,284.68,90118337,0,90118337.00
01/30/2018,15:00,282.60,283.29,281.22,281.76,131796419,0,131796419.00
01/31/2018,15:00,282.73,283.30,280.68,281.90,118948131,0,118948131.00
02/01/2018,15:00,281.07,283.06,280.68,281.58,90102470,0,90102470.00
02/02/2018,15:00,280.08,280.23,275.41,275.45,173174790,0,173174790.00
02/05/2018,15:00,273.45,275.85,263.31,263.93,294681816,0,294681816.00
02/06/2018,15:00,259.94,269.70,258.70,269.13,355026782,0,355026782.00
02/07/2018,15:00,268.50,272.36,267.58,267.67,167376100,0,167376100.00
02/08/2018,15:00,268.01,268.17,257.59,257.63,246449505,0,246449505.00
02/09/2018,15:00,260.83,263.61,252.92,261.50,283565315,0,283565315.00
02/12/2018,15:00,263.83,267.01,261.66,265.34,143735976,0,143735976.00
02/13/2018,15:00,263.97,266.62,263.31,266.00,81223640,0,81223640.00
02/14/2018,15:00,264.31,270.00,264.30,269.59,120735685,0,120735685.00
02/15/2018,15:00,271.57,273.04,268.77,273.03,111200286,0,111200286.00
02/16/2018,15:00,272.32,275.32,272.27,273.11,160420135,0,160420135.00
02/20/2018,15:00,272.03,273.67,270.50,271.40,86369662,0,86369662.00
02/21/2018,15:00,271.90,274.72,269.94,270.05,98883740,0,98883740.00
02/22/2018,15:00,271.10,273.05,269.64,270.40,110511290,0,110511290.00
02/23/2018,15:00,271.79,274.71,271.25,274.71,92766428,0,92766428.00
02/26/2018,15:00,275.93,278.01,275.26,277.90,86491406,0,86491406.00
02/27/2018,15:00,278.11,278.92,274.36,274.43,99099165,0,99099165.00
02/28/2018,15:00,275.67,276.19,271.29,271.65,121907767,0,121907767.00
03/01/2018,15:00,271.41,273.17,266.00,267.70,176855077,0,176855077.00
03/02/2018,15:00,265.80,269.72,264.82,269.08,139083217,0,139083217.00
03/05/2018,15:00,267.73,272.89,267.61,272.19,97307387,0,97307387.00
03/06/2018,15:00,273.30,273.39,271.18,272.88,79213163,0,79213163.00
03/07/2018,15:00,270.42,273.18,270.20,272.78,87063502,0,87063502.00
03/08/2018,15:00,273.55,274.24,272.42,274.10,66901150,0,66901150.00
03/09/2018,15:00,275.72,278.87,275.34,278.87,113625335,0,113625335.00
03/12/2018,15:00,279.20,279.91,278.08,278.52,71924793,0,71924793.00
03/13/2018,15:00,279.84,280.41,276.03,276.72,91968937,0,91968937.00
03/14/2018,15:00,277.81,278.02,274.67,275.30,105895079,0,105895079.00
03/15/2018,15:00,275.88,276.61,274.43,275.00,83433038,0,83433038.00
03/16/2018,15:00,274.50,275.39,274.14,274.20,100343673,0,100343673.00
03/19/2018,15:00,273.35,274.40,268.62,270.49,109208442,0,109208442.00
03/20/2018,15:00,270.94,271.67,270.18,270.95,59757271,0,59757271.00
03/21/2018,15:00,270.90,273.27,270.19,270.43,78709578,0,78709578.00
03/22/2018,15:00,267.91,268.87,263.36,263.67,148785916,0,148785916.00
03/23/2018,15:00,264.17,265.02,257.83,258.05,183534751,0,183534751.00
03/26/2018,15:00,262.13,265.43,259.41,265.11,141956102,0,141956102.00
03/27/2018,15:00,266.17,266.77,258.84,260.60,129941445,0,129941445.00
03/28/2018,15:00,260.75,262.64,258.58,259.83,146452306,0,146452306.00
03/29/2018,15:00,261.12,265.26,259.84,263.15,124244790,0,124244790.00
04/02/2018,15:00,262.55,263.13,254.67,257.47,186286343,0,186286343.00
04/03/2018,15:00,258.87,261.31,256.84,260.77,119956861,0,119956861.00
04/04/2018,15:00,256.76,264.36,256.60,263.56,123715339,0,123715339.00
04/05/2018,15:00,265.55,266.64,264.32,265.64,82652618,0,82652618.00
04/06/2018,15:00,263.42,265.11,258.00,259.72,179521209,0,179521209.00
04/09/2018,15:00,261.37,264.84,259.94,261.00,105442932,0,105442932.00
04/10/2018,15:00,264.27,266.04,262.98,265.15,105573736,0,105573736.00
04/11/2018,15:00,263.47,265.64,263.39,263.76,91140243,0,91140243.00
04/12/2018,15:00,265.26,267.00,265.06,265.93,68890480,0,68890480.00
04/13/2018,15:00,267.41,267.54,264.01,265.15,85079176,0,85079176.00
04/16/2018,15:00,267.00,268.20,266.07,267.33,63405287,0,63405287.00
04/17/2018,15:00,269.33,270.87,268.75,270.19,64682036,0,64682036.00
04/18/2018,15:00,270.69,271.30,269.87,270.39,57303857,0,57303857.00
04/19/2018,15:00,269.65,269.88,267.72,268.89,77655909,0,77655909.00
04/20/2018,15:00,268.81,269.06,265.61,266.61,99953133,0,99953133.00
04/23/2018,15:00,267.26,267.89,265.35,266.57,65557954,0,65557954.00
04/24/2018,15:00,267.73,267.98,261.28,262.98,112885452,0,112885452.00
04/25/2018,15:00,262.91,264.13,260.85,263.63,103840948,0,103840948.00
04/26/2018,15:00,264.79,267.25,264.29,266.31,67731942,0,67731942.00
04/27/2018,15:00,267.00,267.34,265.50,266.56,57053647,0,57053647.00
04/30/2018,15:00,267.26,267.89,264.43,264.51,82182324,0,82182324.00
05/01/2018,15:00,263.87,265.10,262.11,264.98,74203365,0,74203365.00
05/02/2018,15:00,264.76,265.68,262.76,263.20,86368943,0,86368943.00
05/03/2018,15:00,262.26,263.36,259.05,262.62,136311479,0,136311479.00
05/04/2018,15:00,261.52,266.79,261.15,266.02,91222075,0,91222075.00
05/07/2018,15:00,266.89,268.02,266.11,266.92,55304907,0,55304907.00
05/08/2018,15:00,266.47,267.33,265.15,266.92,67499247,0,67499247.00
05/09/2018,15:00,267.68,269.87,267.09,269.50,59666143,0,59666143.00
05/10/2018,15:00,270.34,272.39,270.22,272.02,72063931,0,72063931.00
05/11/2018,15:00,272.16,273.15,271.58,272.85,59871511,0,59871511.00
05/14/2018,15:00,273.34,274.08,272.36,272.98,54790606,0,54790606.00
05/15/2018,15:00,271.59,271.61,270.03,271.10,87036136,0,87036136.00
05/16/2018,15:00,271.14,272.76,271.11,272.24,53942631,0,53942631.00
05/17/2018,15:00,271.94,273.23,271.13,272.01,56536400,0,56536400.00
05/18/2018,15:00,271.62,272.03,270.93,271.33,64367959,0,64367959.00
05/21/2018,15:00,273.01,273.98,272.60,273.37,58025875,0,58025875.00
05/22/2018,15:00,273.96,274.25,272.24,272.61,52966358,0,52966358.00
05/23/2018,15:00,271.17,273.39,270.99,273.36,64694184,0,64694184.00
05/24/2018,15:00,272.91,273.22,270.78,272.80,76043827,0,76043827.00
05/25/2018,15:00,272.15,272.86,271.58,272.15,56374755,0,56374755.00
05/29/2018,15:00,270.31,271.17,267.76,269.02,115908607,0,115908607.00
05/30/2018,15:00,270.50,273.11,270.42,272.61,69678449,0,69678449.00
05/31/2018,15:00,272.15,272.49,270.26,270.94,93519941,0,93519941.00
06/01/2018,15:00,272.41,273.94,272.33,273.60,71258411,0,71258411.00
06/04/2018,15:00,274.53,275.19,274.26,274.90,45385166,0,45385166.00
06/05/2018,15:00,275.05,275.53,274.18,275.10,51135038,0,51135038.00
06/06/2018,15:00,275.79,277.52,275.09,277.40,62732215,0,62732215.00
06/07/2018,15:00,277.96,278.28,276.34,277.37,72969402,0,72969402.00
06/08/2018,15:00,276.85,278.25,276.66,278.19,72139719,0,72139719.00
06/11/2018,15:00,278.44,279.37,278.31,278.56,58892515,0,58892515.00
06/12/2018,15:00,279.03,279.33,278.19,278.92,72329028,0,72329028.00
06/13/2018,15:00,279.19,279.48,277.80,278.03,79070610,0,79070610.00
06/14/2018,15:00,279.01,279.33,278.06,278.73,77097620,0,77097620.00
06/15/2018,15:00,276.60,277.51,275.35,277.13,120041562,0,120041562.00
06/18/2018,15:00,275.49,276.70,274.95,276.56,52917581,0,52917581.00
06/19/2018,15:00,274.02,275.75,273.53,275.50,97531510,0,97531510.00
06/20/2018,15:00,276.27,276.72,275.59,275.97,53785486,0,53785486.00
06/21/2018,15:00,275.96,275.98,273.68,274.24,71061404,0,71061404.00
06/22/2018,15:00,275.66,275.79,274.49,274.74,56612003,0,56612003.00
06/25/2018,15:00,273.44,273.62,269.10,271.00,137854162,0,137854162.00
06/26/2018,15:00,271.64,272.56,270.79,271.60,68683211,0,68683211.00
06/27/2018,15:00,272.26,273.87,269.18,269.35,105110674,0,105110674.00
06/28/2018,15:00,269.29,271.75,268.49,270.89,76650517,0,76650517.00
06/29/2018,15:00,272.08,273.66,271.15,271.28,97592499,0,97592499.00
07/02/2018,15:00,269.51,272.04,269.24,271.86,63554774,0,63554774.00
07/03/2018,15:00,272.87,272.98,270.42,270.90,42187071,0,42187071.00
07/05/2018,15:00,272.17,273.18,270.96,273.11,56925919,0,56925919.00
07/06/2018,15:00,273.14,275.84,272.72,275.42,66493696,0,66493696.00
07/09/2018,15:00,276.55,277.96,276.50,277.90,50550399,0,50550399.00
07/10/2018,15:00,278.41,279.01,278.08,278.90,51966829,0,51966829.00
07/11/2018,15:00,277.15,278.04,276.52,276.86,77054739,0,77054739.00
07/12/2018,15:00,278.28,279.43,277.60,279.37,60124687,0,60124687.00
07/13/2018,15:00,279.17,279.93,278.66,279.59,48234964,0,48234964.00
07/16/2018,15:00,279.63,279.80,278.84,279.34,48201038,0,48201038.00
07/17/2018,15:00,278.47,280.91,278.41,280.47,52315500,0,52315500.00
07/18/2018,15:00,280.56,281.18,280.06,281.06,44593465,0,44593465.00
07/19/2018,15:00,280.31,280.74,279.46,280.00,61412117,0,61412117.00
07/20/2018,15:00,279.77,280.48,279.50,279.68,82372729,0,82372729.00
